JobTitle_TechTopic,id,interviewQuestionCount,interviewReviewCount,name,averageOverallDifficulty,overallDifficultyCount,overallExperienceCount,overallPosExperiencePercent,overallPosExperienceCount,overallNeutExperiencePercent,overallNeutExperienceCount,overallNegExperiencePercent,overallNegExperienceCount
General Foreman,36867,28,22,Primark,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
General Foreman,12801,24,20,Dunnes Stores,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
General Foreman,35889,25,14,River Island Clothing,3.5,8,7,28.57143,2,0,0,71.42857,5
General Foreman,327390,27,14,Boots,3.3333333,6,6,50,3,16.666668,1,33.333336,2
General Foreman,691004,16,11,Topaz,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
General Foreman,39965,13,8,Schuh Limited,3.2,5,5,100,5,0,0,0,0
General Foreman,848243,7,7,Brown Thomas,3,5,5,100,5,0,0,0,0
General Foreman,254304,12,6,Currys PC World,2.6666667,3,4,50,2,0,0,50,2
General Foreman,574391,10,6,CeX Webuy Entertainment,3,4,4,25,1,50,2,25,1
General Foreman,7337,9,5,ALDI,3.25,4,4,75,3,0,0,25,1
Manager of Dealer Relations,491994,1,1,Mavens,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Sales Development Team Manager,100431,18,10,Glassdoor,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Sales Development Team Manager,415350,10,10,Dropbox,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Sales Development Team Manager,11159,20,10,Salesforce,3.5,8,7,28.57143,2,0,0,71.42857,5
Sales Development Team Manager,323717,14,9,Qualtrics,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Sales Development Team Manager,328783,8,7,AdRoll Group,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Sales Development Team Manager,307604,5,5,DocuSign,3.2,5,5,100,5,0,0,0,0
Sales Development Team Manager,360923,5,5,Zendesk,3,5,5,100,5,0,0,0,0
Sales Development Team Manager,433703,3,3,MongoDB,2.6666667,3,4,50,2,0,0,50,2
Sales Development Team Manager,113537,2,2,Marin Software,3,4,4,25,1,50,2,25,1
Sales Development Team Manager,707308,2,2,Product2Market,3.25,4,4,75,3,0,0,25,1
Director Marketing,1035935,5,1,Intercom,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Director Marketing,9079,2,1,Google,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Director Marketing,197851,3,1,Workday,3.5,8,7,28.57143,2,0,0,71.42857,5
Engineering Summer,1032792,1,1,DAQRI,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Field Service Supervisor,49,1,1,Analog Devices,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Senior Regulatory Affairs Specialist,426672,1,1,Criteo,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Senior Regulatory Affairs Specialist,301291,1,1,Groupon,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Sr. Staff Mechanical Design Engineer,235161,1,1,FireEye,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Staff Optics Design Engineer,12830,1,1,VMware,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Staff Optics Design Engineer,1759301,1,1,TradeIX,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
UX Engineer,6036,10,10,Amazon,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
UX Engineer,361752,3,3,Trilogy Technologies,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
UX Engineer,1035935,1,2,Intercom,3.5,8,7,28.57143,2,0,0,71.42857,5
UX Engineer,9079,2,2,Google,3.3333333,6,6,50,3,16.666668,1,33.333336,2
UX Engineer,1043983,1,1,Independent,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
UX Engineer,2786,1,1,Fidelity Investments,3.2,5,5,100,5,0,0,0,0
UX Engineer,852751,1,1,Brown Bag Films,3,5,5,100,5,0,0,0,0
UX Engineer,1991,1,1,UnitedHealth Group,2.6666667,3,4,50,2,0,0,50,2
UX Engineer,594498,1,1,WP Engine,3,4,4,25,1,50,2,25,1
UX Engineer,12074,3,1,TeleCity,3.25,4,4,75,3,0,0,25,1
Application Test Engineer,593650,1,1,A/Wear,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Application Test Engineer,522,1,1,PepsiCo,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Desktop Administrator,671932,2,1,Stripe,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Desktop Administrator,1105237,4,1,BetBright,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Marketing Specialist,703389,1,1,CarTrawler,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Product Insights Manager,40772,42,31,Facebook,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Product Insights Manager,227605,3,4,HubSpot,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Product Insights Manager,9079,2,2,Google,3.5,8,7,28.57143,2,0,0,71.42857,5
Product Insights Manager,7618,1,1,Bentley Systems,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Product Insights Manager,2867,1,1,KPMG,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Product Insights Manager,275,1,1,Houghton Mifflin Harcourt,3.2,5,5,100,5,0,0,0,0
Product Insights Manager,1276753,1,1,Net Affinity,3,5,5,100,5,0,0,0,0
Product Insights Manager,10166,0,1,Hays,2.6666667,3,4,50,2,0,0,50,2
Product Insights Manager,7879,1,1,j2 Global,3,4,4,25,1,50,2,25,1
Product Insights Manager,391850,1,1,Airbnb,3.25,4,4,75,3,0,0,25,1
Junior Copywriter,38243,1,1,Webroot,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Sales and Marketing Manager,6965,1,1,Ryanair,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Sales and Marketing Manager,613885,1,1,4PM,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Sales and Marketing Manager,1567484,0,1,Planet9 Energy,3.5,8,7,28.57143,2,0,0,71.42857,5
IT Tutor,451580,1,1,Kainos,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
IT Tutor,491994,1,1,Mavens,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
IT Tutor,3472,1,1,Ericsson-Worldwide,3.5,8,7,28.57143,2,0,0,71.42857,5
Service Engineer,11159,101,65,Salesforce,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Service Engineer,6036,52,38,Amazon,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Service Engineer,0,50,32,,3.5,8,7,28.57143,2,0,0,71.42857,5
Service Engineer,1651,31,30,Microsoft,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Service Engineer,197851,43,29,Workday,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Service Engineer,1737,32,22,Oracle,3.2,5,5,100,5,0,0,0,0
Service Engineer,323717,27,16,Qualtrics,3,5,5,100,5,0,0,0,0
Service Engineer,415350,23,14,Dropbox,2.6666667,3,4,50,2,0,0,50,2
Service Engineer,227605,17,14,HubSpot,3,4,4,25,1,50,2,25,1
Service Engineer,34865,15,12,LinkedIn,3.25,4,4,75,3,0,0,25,1
Lead Solution Architect,6036,2,2,Amazon,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Lead Solution Architect,433703,1,1,MongoDB,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Lead Solution Architect,324770,1,1,Ocuco,3.5,8,7,28.57143,2,0,0,71.42857,5
Lead Solution Architect,201,1,1,Diebold Nixdorf,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Lead Solution Architect,37675,1,1,Datapac,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Lead Solution Architect,1327,1,1,Dell,3.2,5,5,100,5,0,0,0,0
Lead Solution Architect,802179,1,1,The Hut Group,3,5,5,100,5,0,0,0,0
Lead Solution Architect,845827,1,1,Loxam,2.6666667,3,4,50,2,0,0,50,2
Lead Solution Architect,374475,1,1,Cundall,3,4,4,25,1,50,2,25,1
Lead Solution Architect,1138,1,1,Apple,3.25,4,4,75,3,0,0,25,1
Solution & Test Designer,8466,1,1,eircom,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Solution & Test Designer,451419,0,1,Central Bank of Ireland,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Solution & Test Designer,3472,1,1,Ericsson-Worldwide,3.5,8,7,28.57143,2,0,0,71.42857,5
Quality Assurance Auditor,954614,0,1,Greenfinch Technology,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Quality Assurance Auditor,687810,3,1,Paymentsense,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Quality Assurance Auditor,597128,1,1,King,3.5,8,7,28.57143,2,0,0,71.42857,5
Senior Regulatory Compliance Manager,197851,3,2,Workday,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Senior Regulatory Compliance Manager,1054689,1,1,LEO Pharma,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Senior Regulatory Compliance Manager,454,1,1,Mylan Inc,3.5,8,7,28.57143,2,0,0,71.42857,5
Senior Regulatory Compliance Manager,10487,1,1,Kerry,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Senior Regulatory Compliance Manager,663713,1,1,Bimeda,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Senior Regulatory Compliance Manager,152762,1,1,Medpace,3.2,5,5,100,5,0,0,0,0
Senior Regulatory Compliance Manager,10478,1,1,Allied Irish Banks,3,5,5,100,5,0,0,0,0
Senior Regulatory Compliance Manager,926465,1,1,StoryToys,2.6666667,3,4,50,2,0,0,50,2
Project Developer,820432,4,4,Boylesports,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Project Developer,2716,3,3,Aramark,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Project Developer,100546,2,2,Paddy Power Betfair,3.5,8,7,28.57143,2,0,0,71.42857,5
Project Developer,12801,2,2,Dunnes Stores,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Project Developer,17544,8,2,Zara,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Project Developer,507976,1,1,AMPM,3.2,5,5,100,5,0,0,0,0
Project Developer,987919,1,1,Super Value Food Stores,3,5,5,100,5,0,0,0,0
Project Developer,3780,2,1,Ladbrokes Coral Group,2.6666667,3,4,50,2,0,0,50,2
Project Developer,1044171,1,1,SuperValu Ireland,3,4,4,25,1,50,2,25,1
Project Developer,7337,1,1,ALDI,3.25,4,4,75,3,0,0,25,1
Merchant Services,929006,1,1,Teamwork.com,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Head of European Compliance,145,1,1,J.P. Morgan,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Software Engineering,197851,4,4,Workday,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Software Engineering,2786,6,3,Fidelity Investments,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Software Engineering,2151,3,3,AOL,3.5,8,7,28.57143,2,0,0,71.42857,5
Software Engineering,4138,1,1,Accenture,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Software Engineering,1931,1,1,Symantec,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Software Engineering,219,1,1,EMC,3.2,5,5,100,5,0,0,0,0
Software Engineering,3677,2,1,Mastercard,3,5,5,100,5,0,0,0,0
Software Engineering Vice President,1651,52,38,Microsoft,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Software Engineering Vice President,6036,54,34,Amazon,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Software Engineering Vice President,197851,34,28,Workday,3.5,8,7,28.57143,2,0,0,71.42857,5
Software Engineering Vice President,354,24,22,IBM,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Software Engineering Vice President,227605,33,20,HubSpot,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Software Engineering Vice President,2151,19,17,AOL,3.2,5,5,100,5,0,0,0,0
Software Engineering Vice President,9079,23,17,Google,3,5,5,100,5,0,0,0,0
Software Engineering Vice President,295128,20,16,Arista Networks,2.6666667,3,4,50,2,0,0,50,2
Software Engineering Vice President,3472,14,14,Ericsson-Worldwide,3,4,4,25,1,50,2,25,1
Software Engineering Vice President,1035935,27,12,Intercom,3.25,4,4,75,3,0,0,25,1
iOS Developer,1459414,1,1,Arekibo,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
iOS Developer,41925,3,1,Travelport,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
iOS Developer,1140416,1,1,Digisoft.TV,3.5,8,7,28.57143,2,0,0,71.42857,5
Frontend Developer,929006,3,3,Teamwork.com,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Frontend Developer,1138,0,1,Apple,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Frontend Developer,6965,1,1,Ryanair,3.5,8,7,28.57143,2,0,0,71.42857,5
Frontend Developer,1101094,3,1,Kitman Labs,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Frontend Developer,814619,1,1,HCL,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Frontend Developer,498626,1,1,Skynet,3.2,5,5,100,5,0,0,0,0
Frontend Developer,1438731,0,1,Careem,3,5,5,100,5,0,0,0,0
Frontend Developer,360923,1,1,Zendesk,2.6666667,3,4,50,2,0,0,50,2
PHP Developer,6965,3,1,Ryanair,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
PHP Fullstack Developer,696506,5,1,Daft Media,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Production Team Leader,1100914,1,1,Web Summit,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Production Team Leader,10487,1,1,Kerry,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Software Enginee,9079,3,2,Google,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Software Enginee,4138,1,1,Accenture,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Hedge Fund Accounting,1911,5,5,State Street,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Hedge Fund Accounting,3668,1,1,Brown Brothers Harriman,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Hedge Fund Accounting,318799,1,1,International Fund Services,3.5,8,7,28.57143,2,0,0,71.42857,5
IT Compliance Analyst,78,2,2,BNY Mellon,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Junior Transfer Agent,2151,1,1,AOL,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Transfer Agency,1090,1,1,Adobe,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Transfer Agency,10471,1,1,SAP,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Treasury & Credit Analyst,78,3,3,BNY Mellon,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Treasury & Credit Analyst,319138,1,1,Vine & Table Gourmet Market,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Treasury & Credit Analyst,1911,1,1,State Street,3.5,8,7,28.57143,2,0,0,71.42857,5
Treasury & Credit Analyst,149066,1,1,IFDS,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Audit Manager,2899,1,1,MetLife,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Big Data and Analytics Specialis,8450,1,1,PwC,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Big Data and Analytics Specialis,2899,1,1,MetLife,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Big Data and Analytics Specialis,7508,1,1,BDO,3.5,8,7,28.57143,2,0,0,71.42857,5
Big Data and Analytics Specialis,297311,1,1,Mazars,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Big Data and Analytics Specialis,10478,1,1,Allied Irish Banks,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Reporting Specialist,9079,3,3,Google,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Reporting Specialist,1737,2,2,Oracle,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Reporting Specialist,1327,2,2,Dell,3.5,8,7,28.57143,2,0,0,71.42857,5
Reporting Specialist,8797,1,2,Informatica,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Reporting Specialist,8034,1,1,Lenovo,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Reporting Specialist,12579,1,1,CPL Resources,3.2,5,5,100,5,0,0,0,0
Reporting Specialist,39331,1,1,Three Ireland,3,5,5,100,5,0,0,0,0
Reporting Specialist,40772,1,1,Facebook,2.6666667,3,4,50,2,0,0,50,2
Reporting Specialist,1053365,1,1,Deliveroo,3,4,4,25,1,50,2,25,1
Reporting Specialist,1408466,1,1,Optum,3.25,4,4,75,3,0,0,25,1
Client Service Associate,597988,2,2,Voxpro Communications,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Client Service Associate,323717,3,1,Qualtrics,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Client Service Associate,34865,1,1,LinkedIn,3.5,8,7,28.57143,2,0,0,71.42857,5
Client Service Associate,1138,1,1,Apple,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Client Service Associate,6036,2,1,Amazon,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Client Service Associate,227605,2,1,HubSpot,3.2,5,5,100,5,0,0,0,0
Client Service Associate,5432,1,1,Citrix,3,5,5,100,5,0,0,0,0
Client Service Associate,1737,1,1,Oracle,2.6666667,3,4,50,2,0,0,50,2
Client Service Associate,243532,0,1,Ancestry,3,4,4,25,1,50,2,25,1
Client Service Associate,140218,1,1,Stream Global Services,3.25,4,4,75,3,0,0,25,1
Cluster Delivery Lead,229651,8,4,Gerson Lehrman Group,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Cluster Delivery Lead,1911,2,2,State Street,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Junior Project Manager,2244,2,3,McAfee,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Junior Project Manager,466343,2,1,Squarespace,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Junior Project Manager,6036,1,1,Amazon,3.5,8,7,28.57143,2,0,0,71.42857,5
Java Developer Prime Finance Technology,1651,1,1,Microsoft,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Java Developer Prime Finance Technology,7428,1,1,Lidl,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Process Senior Manager,40772,20,18,Facebook,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Process Senior Manager,12579,8,8,CPL Resources,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Process Senior Manager,337434,6,6,Virtu Financial,3.5,8,7,28.57143,2,0,0,71.42857,5
Process Senior Manager,3150,3,4,Deutsche Bank,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Process Senior Manager,8843,2,2,Citi,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Process Senior Manager,145,2,2,J.P. Morgan,3.2,5,5,100,5,0,0,0,0
Process Senior Manager,219,1,2,EMC,3,5,5,100,5,0,0,0,0
Process Senior Manager,24446,1,2,Susquehanna International Group,2.6666667,3,4,50,2,0,0,50,2
Process Senior Manager,227523,1,1,Citco,3,4,4,25,1,50,2,25,1
Process Senior Manager,264399,2,1,Glass Lewis & Co,3.25,4,4,75,3,0,0,25,1
Project Lead for SWIFT Applications,1651,1,1,Microsoft,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Quality Assurance Senior Reviewer,488033,1,1,Abtran,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Quality Assurance Senior Reviewer,8344,1,1,ICON,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Quality Assurance Senior Reviewer,4138,2,1,Accenture,3.5,8,7,28.57143,2,0,0,71.42857,5
Quality Assurance Senior Reviewer,924600,1,1,BWG Foods,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Quality Assurance Senior Reviewer,8843,1,1,Citi,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Custody Operations Tax Services Head,285406,36,27,HedgeServ,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Custody Operations Tax Services Head,1911,27,25,State Street,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Custody Operations Tax Services Head,78,6,7,BNY Mellon,3.5,8,7,28.57143,2,0,0,71.42857,5
Custody Operations Tax Services Head,227523,5,5,Citco,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Custody Operations Tax Services Head,300930,2,2,CACEIS,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Custody Operations Tax Services Head,10342,2,2,BNP Paribas,3.2,5,5,100,5,0,0,0,0
Custody Operations Tax Services Head,141437,4,2,BNP Paribas Securities Services,3,5,5,100,5,0,0,0,0
Custody Operations Tax Services Head,13322,1,1,MUFG,2.6666667,3,4,50,2,0,0,50,2
Custody Operations Tax Services Head,318799,1,1,International Fund Services,3,4,4,25,1,50,2,25,1
Custody Operations Tax Services Head,145,1,1,J.P. Morgan,3.25,4,4,75,3,0,0,25,1
Innovation Data Scientist,582526,1,1,Zurich Insurance Group,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Innovation Data Scientist,10480,1,1,CRH,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Demand Management Representative,971195,2,2,Sidero,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Demand Management Representative,486351,6,2,Davy,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Demand Management Representative,1452615,1,1,teckro.,3.5,8,7,28.57143,2,0,0,71.42857,5
Demand Management Representative,8843,1,1,Citi,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Digital Sales Representative,5944,6,2,TTEC,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Networking Technical Relationship Manager,354,1,1,IBM,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Renewal Sales Specialist,131609,2,2,ServiceSource,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Renewal Sales Specialist,278741,1,1,Liferay,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Renewal Sales Specialist,1327,1,1,Dell,3.5,8,7,28.57143,2,0,0,71.42857,5
Renewal Sales Specialist,100431,1,1,Glassdoor,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Sales Development Rep,1090,2,1,Adobe,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Sales Operations Manager,100431,18,10,Glassdoor,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Sales Operations Manager,415350,10,10,Dropbox,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Sales Operations Manager,11159,20,10,Salesforce,3.5,8,7,28.57143,2,0,0,71.42857,5
Sales Operations Manager,323717,14,9,Qualtrics,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Sales Operations Manager,328783,8,7,AdRoll Group,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
Sales Operations Manager,307604,5,5,DocuSign,3.2,5,5,100,5,0,0,0,0
Sales Operations Manager,360923,5,5,Zendesk,3,5,5,100,5,0,0,0,0
Sales Operations Manager,433703,3,3,MongoDB,2.6666667,3,4,50,2,0,0,50,2
Sales Operations Manager,113537,2,2,Marin Software,3,4,4,25,1,50,2,25,1
Sales Operations Manager,707308,2,2,Product2Market,3.25,4,4,75,3,0,0,25,1
Senior Citrix Cloud Support Engineer,9079,6,2,Google,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Senior Citrix Cloud Support Engineer,7428,1,1,Lidl,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Senior Citrix Cloud Support Engineer,100569,1,1,Twitter,3.5,8,7,28.57143,2,0,0,71.42857,5
Teacher,999483,1,1,ABC360,3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Content Creator,912266,3,3,Department of Education and Skills (Ireland),3.3513513,37,35,82.85715,29,5.714286,2,11.428572,4
Content Creator,579229,2,2,Choueifat International Schools,3.3939395,33,33,72.72727,24,9.090909,3,18.181818,6
Content Creator,629964,1,1,Kaplan International,3.5,8,7,28.57143,2,0,0,71.42857,5
Content Creator,393665,3,1,English Program in Korea,3.3333333,6,6,50,3,16.666668,1,33.333336,2
Content Creator,1022440,1,1,Angol IntÃ©zet,2.3333333,6,6,66.66667,4,16.666668,1,16.666668,1
