attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount
"https://www.glassdoor.com/Hourly-Pay/CarTrawler-Customer-Service-Representative-Hourly-Pay-E703389_D_KO11,42.htm",3.0,REGULAR,Customer Service Representative,60210.0,14.0,13.0,12.0,FULL_DISPLAY,HOURLY,26.0,605.0,703389,CarTrawler,CarTrawler,https://media.glassdoor.com/sqll/703389/cartrawler-squarelogo-1446201530990.png,2,26
"https://www.glassdoor.com/Salary/PayPal-Customer-Service-Representative-Salaries-E9848_D_KO7,38.htm",19.0,REGULAR,Customer Service Representative,60210.0,27054.0,25501.37,24000.0,FULL_DISPLAY,ANNUAL,41.0,605.0,9848,PayPal,"PayPal, Inc.",https://media.glassdoor.com/sqll/9848/paypal-squarelogo-1440712027841.png,2,20
"https://www.glassdoor.com/Monthly-Pay/PayPal-Customer-Service-Representative-Monthly-Pay-E9848_D_KO7,38.htm",1.0,REGULAR,Customer Service Representative,60210.0,1771.13,1700.62,1630.1,FUZZED,MONTHLY,41.0,605.0,9848,PayPal,"PayPal, Inc.",https://media.glassdoor.com/sqll/9848/paypal-squarelogo-1440712027841.png,2,20
"https://www.glassdoor.com/Salary/Abtran-Customer-Service-Representative-Salaries-E488033_D_KO7,38.htm",19.0,REGULAR,Customer Service Representative,60210.0,24549.0,19443.23,18500.0,FULL_DISPLAY,ANNUAL,27.0,605.0,488033,Abtran,Abtran,https://media.glassdoor.com/sqll/488033/abtran-squarelogo-1432734818293.png,4,27
"https://www.glassdoor.com/Hourly-Pay/Abtran-Customer-Service-Representative-Hourly-Pay-E488033_D_KO7,38.htm",6.0,REGULAR,Customer Service Representative,60210.0,10.86,9.55,9.0,FULL_DISPLAY,HOURLY,27.0,605.0,488033,Abtran,Abtran,https://media.glassdoor.com/sqll/488033/abtran-squarelogo-1432734818293.png,4,27
"https://www.glassdoor.com/Salary/Abtran-Customer-Service-Representative-Salaries-E488033_D_KO7,38.htm",1.0,CONTRACT,Customer Service Representative,60210.0,20240.66,19451.83,18663.0,FUZZED,ANNUAL,27.0,605.0,488033,Abtran,Abtran,https://media.glassdoor.com/sqll/488033/abtran-squarelogo-1432734818293.png,4,27
"https://www.glassdoor.com/Salary/Voxpro-Communications-Customer-Service-Representative-Salaries-E597988_D_KO22,53.htm",19.0,REGULAR,Customer Service Representative,60210.0,25000.0,21710.0,19500.0,FULL_DISPLAY,ANNUAL,24.0,605.0,597988,Voxpro Communications,Voxpro Communications,https://media.glassdoor.com/sqll/597988/voxpro-communications-squarelogo-1435236122567.png,6,33
"https://www.glassdoor.com/Monthly-Pay/Voxpro-Communications-Customer-Service-Representative-Monthly-Pay-E597988_D_KO22,53.htm",5.0,REGULAR,Customer Service Representative,60210.0,2400.0,1770.0,1600.0,FULL_DISPLAY,MONTHLY,24.0,605.0,597988,Voxpro Communications,Voxpro Communications,https://media.glassdoor.com/sqll/597988/voxpro-communications-squarelogo-1435236122567.png,6,33
"https://www.glassdoor.com/Salary/Voxpro-Communications-Airbnb-Customer-Service-Representative-Salaries-E597988_D_KO22,60.htm",6.0,REGULAR,Airbnb Customer Service Representative,1512846.0,24500.0,22516.67,21000.0,FULL_DISPLAY,ANNUAL,7.0,7.0,597988,Voxpro Communications,Voxpro Communications,https://media.glassdoor.com/sqll/597988/voxpro-communications-squarelogo-1435236122567.png,6,33
"https://www.glassdoor.com/Salary/eBay-Customer-Service-Representative-Salaries-E7853_D_KO5,36.htm",17.0,REGULAR,Customer Service Representative,60210.0,32064.0,26535.57,24000.0,FULL_DISPLAY,ANNUAL,38.0,605.0,7853,eBay,eBay,https://media.glassdoor.com/sqll/7853/ebay-squarelogo-1496964024857.png,4,20
"https://www.glassdoor.com/Salary/eBay-Customer-Service-Representative-Salaries-E7853_D_KO5,36.htm",1.0,INTERN,Customer Service Representative,60210.0,25045.12,23881.86,22718.61,FUZZED,ANNUAL,38.0,605.0,7853,eBay,eBay,https://media.glassdoor.com/sqll/7853/ebay-squarelogo-1496964024857.png,4,20
"https://www.glassdoor.com/Monthly-Pay/eBay-Customer-Service-Representative-Monthly-Pay-E7853_D_KO5,36.htm",1.0,REGULAR,Customer Service Representative,60210.0,2088.84,2011.96,1935.08,FUZZED,MONTHLY,38.0,605.0,7853,eBay,eBay,https://media.glassdoor.com/sqll/7853/ebay-squarelogo-1496964024857.png,4,20
"https://www.glassdoor.com/Salary/Lufthansa-InTouch-Customer-Service-Representative-Salaries-E863771_D_KO18,49.htm",15.0,REGULAR,Customer Service Representative,60210.0,22000.0,20236.33,19000.0,FULL_DISPLAY,ANNUAL,16.0,605.0,863771,Lufthansa InTouch,Lufthansa InTouch,https://media.glassdoor.com/sqll/863771/lufthansa-intouch-squarelogo-1442305367213.png,2,16
